,puntuacion,total_premios,razzie,director,guion,musica,fotografia,reparto_1,reparto_2,reparto_3,reparto_4,reparto_5,duracion,year,accion,aventuras,belico,ciencia ficcion,cine negro,comedia,drama,fantastico,infantil,intriga,musical,romance,terror,thriller,western,pais
225,6.6,0,0,0,0,0,0,0,5,1,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
226,6.1,0,0,0,0,0,0,2,0,0,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
227,6.6,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74
228,3.9,0,0,0,0,0,0,0,0,0,4,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
229,4.8,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,178
230,6.0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,879
232,7.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
233,3.9,0,0,0,0,0,0,0,0,0,6,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5182
234,6.2,0,0,1,0,0,0,3,0,4,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
235,5.4,0,0,0,0,4,1,0,0,0,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
237,6.2,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
238,4.3,0,0,1,0,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1042
239,5.1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,879
240,4.3,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
241,6.5,1,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
242,6.5,1,0,0,0,0,2,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,879
243,6.7,0,0,1,0,0,0,7,0,0,1,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
244,6.6,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41
245,6.0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
246,6.5,2,0,1,0,1,2,3,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5182
247,7.4,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
248,4.2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
249,6.5,9,0,2,1,0,1,8,2,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,313
250,4.4,0,0,0,0,0,0,2,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5182
251,8.2,16,0,10,2,1,1,2,1,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
252,6.5,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151
253,6.0,0,0,0,0,0,0,10,0,0,0,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
254,4.8,0,0,0,0,0,0,0,0,0,4,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
255,3.9,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
256,6.5,0,0,0,0,0,0,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,879
257,5.2,0,0,0,0,1,0,0,2,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
258,6.2,0,0,2,1,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,716
259,4.6,0,0,0,0,0,0,0,3,0,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
260,4.2,0,0,0,0,6,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
262,3.8,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
263,6.5,0,0,0,1,2,0,5,0,0,4,5,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
267,6.4,2,0,0,0,0,0,4,0,0,10,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
268,7.0,3,0,0,0,1,0,1,4,1,2,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
269,6.2,0,0,0,0,0,0,0,4,1,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
270,5.5,0,0,4,0,1,0,1,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
271,7.2,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,716
272,4.9,0,0,0,0,0,0,2,0,1,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
273,6.1,0,0,1,0,0,3,1,1,1,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5182
274,7.0,0,0,1,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67
275,6.1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
276,7.6,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
277,7.6,2,0,0,0,0,0,6,3,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
278,6.0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,879
279,5.6,0,0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5182
280,6.7,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
281,7.6,3,0,0,2,0,0,1,1,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151
282,5.2,3,0,0,1,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,313
283,6.5,1,0,2,3,15,1,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
284,7.4,4,0,1,0,3,8,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,313
285,5.0,0,0,0,0,0,0,0,1,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
286,3.8,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
287,6.7,0,0,1,0,0,0,3,1,0,1,2,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
288,6.4,0,0,0,1,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24
289,7.0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60
290,8.1,8,0,4,0,4,1,3,3,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5182
292,5.5,0,0,0,0,1,5,1,9,0,2,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
293,7.0,8,0,2,2,0,0,6,3,0,1,5,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
295,6.6,0,0,1,0,0,1,1,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
296,6.3,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74
297,6.0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20
298,4.3,0,0,0,0,0,1,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,879
299,5.5,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
300,7.6,3,0,0,0,0,0,1,0,2,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44
301,6.0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,213
302,6.4,0,0,0,0,1,0,0,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
303,5.0,0,0,0,0,0,1,0,4,0,0,7,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5182
304,6.5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
305,7.5,0,0,0,0,0,0,3,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5182
306,7.5,0,0,3,0,4,1,2,1,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,716
307,6.3,0,0,2,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,879
308,7.6,0,0,0,0,0,4,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,313
309,4.8,0,0,0,0,1,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
310,6.7,0,0,0,0,0,0,0,3,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
311,6.7,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27
312,5.2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,716
313,7.2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31
314,4.5,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
315,4.8,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1042
316,6.2,0,0,0,0,1,0,2,4,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
317,7.2,28,0,3,2,0,6,0,5,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
319,6.1,0,0,1,0,1,0,0,2,3,3,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
320,8.2,10,0,4,0,0,0,0,4,0,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
321,6.8,4,0,3,8,0,8,15,7,1,1,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
323,4.7,0,0,0,0,0,0,3,10,1,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
324,6.2,0,0,0,0,1,0,6,18,2,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
325,7.0,2,0,2,0,0,0,9,3,0,1,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
327,4.0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
328,7.0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5182
330,6.4,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
331,6.6,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41
332,7.0,2,0,9,1,2,1,1,0,3,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
333,4.5,0,0,0,0,0,0,4,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
334,7.0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5182
335,5.2,0,0,0,0,1,1,0,0,0,0,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
336,7.3,0,0,0,0,0,0,0,6,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,716
337,5.2,0,0,0,0,0,0,0,0,3,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
338,4.7,2,0,0,0,2,3,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
339,7.0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
340,6.6,0,0,6,0,0,0,2,0,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
341,6.8,0,0,2,0,13,0,3,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5182
342,6.6,0,0,1,0,0,0,8,10,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,313
344,7.1,0,0,1,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5182
345,7.3,8,0,1,0,1,3,5,0,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,716
346,4.9,0,0,0,2,0,5,0,2,3,1,2,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
349,6.1,0,0,0,0,0,0,5,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
350,8.3,1,0,0,0,0,0,2,0,1,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
351,6.3,2,0,0,0,0,1,4,10,0,0,1,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5182
352,5.5,0,0,0,0,15,0,3,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,151
353,7.5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,151
354,5.0,0,0,0,0,0,0,3,0,0,3,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
355,7.0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
356,6.7,11,0,3,0,0,0,1,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
357,4.3,0,0,0,0,0,0,0,0,6,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
358,7.3,1,0,0,1,0,1,1,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
359,5.2,0,0,0,0,0,0,0,0,0,6,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
360,4.5,0,0,0,0,1,0,5,2,1,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
361,7.6,0,0,0,0,1,0,1,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5182
362,6.7,1,0,1,0,4,0,2,1,1,2,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,716
364,5.1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
365,5.6,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
366,6.7,0,0,1,0,0,1,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
367,7.6,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5182
368,3.9,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
369,6.3,0,0,0,1,0,0,1,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,716
372,4.7,0,0,0,0,0,0,5,1,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1042
373,4.1,0,0,0,0,0,0,5,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
374,4.5,0,0,0,0,6,0,0,6,0,2,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
382,4.4,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
383,4.5,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
384,6.4,0,0,0,0,17,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,313
386,4.4,0,0,1,0,0,0,0,7,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
387,6.4,0,0,0,0,0,0,4,4,4,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
388,7.5,0,0,0,0,0,0,9,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
389,6.7,8,0,0,0,3,5,0,0,0,0,9,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
391,7.0,1,0,2,1,0,0,4,3,1,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
392,6.2,0,0,0,0,6,0,1,1,1,1,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5182
393,6.4,0,0,3,0,0,0,1,0,4,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33
394,6.3,0,0,0,0,0,0,0,3,0,1,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
395,4.4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
396,5.4,0,0,0,0,1,0,0,3,1,6,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
397,5.5,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
398,5.1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
399,4.8,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,151
400,7.3,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
401,5.0,0,0,2,1,0,0,1,0,6,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
402,5.2,0,0,0,0,1,2,1,2,1,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
403,7.5,16,0,4,5,4,0,3,1,0,0,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
404,5.6,0,0,0,0,0,0,0,4,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
405,5.1,0,0,0,0,0,0,0,0,5,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
406,5.2,0,0,1,0,0,0,0,0,0,3,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
407,4.2,0,0,0,0,0,0,1,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
408,6.7,3,0,0,0,0,2,0,0,0,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
409,6.1,0,0,0,0,0,0,1,1,2,1,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
410,4.8,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
411,5.4,0,0,0,0,0,1,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,879
412,4.3,0,0,0,0,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5182
413,3.8,0,0,0,2,0,1,2,0,1,2,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
416,4.4,0,0,1,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,178
417,7.4,0,0,0,3,0,0,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
419,5.0,0,0,0,0,0,0,0,2,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
420,7.6,0,0,0,0,0,0,0,0,0,3,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
421,5.1,0,0,0,0,0,0,3,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
422,5.0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74
423,6.5,0,0,1,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5182
425,5.0,0,0,0,0,2,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1042
427,5.4,0,0,1,0,0,0,0,3,0,5,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
428,6.0,0,0,0,0,1,0,2,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5182
429,6.4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
430,6.8,1,0,1,0,0,0,0,1,0,0,1,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,716
432,6.7,1,0,2,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
433,5.5,0,0,0,0,5,1,9,1,0,1,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,716
434,4.5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
435,6.2,0,0,0,0,0,1,0,0,0,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,879
436,7.1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103
437,7.4,0,0,0,0,1,1,2,3,1,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,879
439,4.2,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
440,6.6,0,0,0,0,0,0,7,3,2,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
442,4.2,0,0,0,0,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5182
443,4.3,0,0,1,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
444,6.0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,716
445,7.3,0,0,0,0,0,0,0,5,0,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
446,4.8,0,0,2,0,2,2,1,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
447,6.3,0,0,1,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
448,4.1,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,879
449,5.2,0,0,0,0,0,0,2,1,4,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
450,6.6,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23
451,4.5,0,0,0,0,0,0,0,18,0,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
452,5.2,0,0,0,0,0,0,0,0,6,3,2,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
453,6.3,2,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
454,6.0,1,0,1,0,0,0,3,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
455,5.0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
456,3.8,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
457,6.8,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
458,5.4,0,0,1,2,1,1,0,2,2,1,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5182
459,6.4,0,0,2,0,2,0,1,1,0,2,2,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
461,6.3,2,0,4,1,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,103
462,6.1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,879
463,6.3,0,0,1,1,0,0,1,2,3,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
464,7.2,3,0,1,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
465,6.5,0,0,0,0,4,0,4,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
467,5.6,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
468,7.6,0,0,2,1,2,0,5,1,0,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140
469,4.5,0,0,1,0,1,0,0,0,2,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5182
470,6.1,1,0,1,0,4,4,8,6,1,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
471,5.5,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
472,5.3,0,0,2,2,0,5,1,9,4,4,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5182
473,6.8,0,0,0,0,0,0,3,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5182
474,6.3,0,0,2,0,0,0,5,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,879
475,6.6,0,0,1,0,0,0,1,0,0,7,6,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41
