,puntuacion,total_premios,razzie,director,guion,musica,fotografia,reparto_1,reparto_2,reparto_3,reparto_4,reparto_5,duracion,year,accion,aventuras,belico,ciencia ficcion,cine negro,comedia,drama,fantastico,infantil,intriga,musical,romance,terror,thriller,western,pais
11278,5.1,0,0,0,0,0,0,1,1,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102
11279,7.0,0,0,1,0,0,0,3,2,4,2,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
11280,7.2,7,0,0,3,1,0,3,10,3,1,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5177
11281,4.8,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886
11282,8.1,6,0,8,2,0,0,4,0,2,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11283,7.2,6,0,3,1,13,4,5,15,1,4,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5177
11287,8.7,0,0,2,1,0,0,2,0,1,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11288,4.3,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
11289,6.1,1,0,0,0,1,0,3,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
11290,7.3,0,0,1,0,1,0,8,0,2,2,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11291,6.7,0,0,0,0,0,0,1,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
11292,6.2,0,0,4,0,13,0,0,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
11293,4.1,0,0,1,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1042
11294,6.3,0,0,1,0,1,0,5,2,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11295,7.5,0,0,0,1,0,5,2,6,2,0,3,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11296,6.2,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,717
11297,7.3,0,0,3,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,717
11298,7.7,0,0,2,0,0,0,2,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
11299,4.2,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,141
11300,5.0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77
11301,5.5,0,0,0,0,0,3,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
11303,7.1,0,0,0,0,0,0,1,1,2,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5177
11304,7.3,0,0,1,2,1,0,6,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,314
11307,6.4,0,0,4,0,3,10,15,1,6,1,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
11309,7.3,5,0,2,2,0,1,0,0,0,4,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,141
11311,5.2,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
11312,5.2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
11313,4.4,0,0,0,0,0,0,2,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5177
11314,4.2,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
11315,5.2,0,0,1,0,0,0,0,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,886
11316,5.2,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
11317,5.4,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5177
11318,7.0,6,0,0,0,9,10,2,0,0,5,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
11322,5.6,0,0,0,1,0,0,0,0,0,3,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
11324,6.7,0,0,1,0,0,0,0,2,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11325,5.4,0,0,2,0,0,0,5,0,2,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
11326,6.7,4,0,0,0,1,0,7,5,1,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11327,7.3,1,0,0,0,0,1,1,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41
11328,6.3,1,0,3,0,0,0,0,2,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,141
11329,7.4,0,0,1,2,1,0,9,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5177
11330,5.6,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11331,5.4,0,0,0,0,1,2,1,4,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
11332,3.8,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
11333,7.4,0,0,6,0,0,0,0,0,2,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
11334,4.9,0,0,0,0,13,0,0,0,1,0,6,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
11335,7.6,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11336,5.4,0,0,5,0,0,0,0,0,1,3,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11337,7.5,2,0,0,1,0,0,3,2,2,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77
11338,6.3,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,150
11339,6.2,0,0,4,0,1,0,4,5,1,11,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
11340,7.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11341,7.1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5177
11342,7.1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
11343,7.6,0,0,2,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,102
11344,6.1,1,0,4,0,0,0,2,1,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
11345,3.7,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
11346,7.0,0,0,2,0,0,0,1,4,4,3,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11347,6.2,0,0,0,0,0,0,0,1,0,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43
11348,6.6,0,0,0,0,0,0,0,0,2,0,1,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11349,4.2,0,0,0,1,2,1,0,7,1,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
11350,6.7,1,0,3,0,0,0,1,8,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
11351,5.2,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
11352,5.0,0,0,0,0,0,1,2,2,4,5,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
11354,6.7,0,0,0,0,0,1,2,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
11355,7.7,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5177
11356,3.9,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
11357,5.4,0,0,0,0,0,0,0,0,1,0,1,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
11358,4.4,0,0,0,0,0,0,0,3,3,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
11359,7.4,0,0,0,0,1,0,3,1,2,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
11360,7.4,0,0,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
11361,6.3,0,0,2,0,1,1,6,1,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11362,4.7,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
11363,4.3,0,0,0,0,0,0,0,7,0,5,1,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
11364,4.2,0,0,0,0,0,0,1,2,0,2,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
11365,5.1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,717
11366,7.5,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
11367,6.6,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41
11368,5.1,0,0,0,0,0,0,8,2,5,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
11369,6.7,0,0,4,0,4,2,2,0,1,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27
11371,6.5,6,0,3,4,0,0,0,5,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
11373,6.4,0,0,0,0,2,0,0,1,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
11374,4.8,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
11375,6.1,3,0,0,0,0,0,2,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
11376,4.7,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
11377,6.8,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
11378,5.2,0,0,0,0,0,0,6,2,7,3,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
11379,7.1,1,0,3,3,0,7,10,5,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5177
11380,6.4,0,0,2,0,1,2,0,2,3,1,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
11381,8.1,3,0,8,2,0,0,4,3,9,1,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11382,7.2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5177
11383,5.1,0,0,0,0,0,0,0,1,0,3,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
11384,6.4,0,0,0,0,0,8,0,1,0,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
11385,6.3,0,0,1,2,2,11,5,6,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
11387,5.1,0,0,0,0,0,0,2,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
11388,6.4,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31
11389,4.5,0,0,1,0,0,0,4,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
11390,6.5,4,0,5,0,0,1,1,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1042
11391,7.1,0,0,0,1,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37
11393,6.5,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
11394,7.5,16,0,4,5,4,0,3,1,0,0,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
11395,7.5,0,0,0,1,4,1,4,3,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
11397,4.4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
11398,4.4,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
11399,6.1,3,0,0,0,4,1,10,0,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,314
11401,6.0,0,0,0,0,4,0,4,8,1,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5177
11402,5.2,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150
11403,7.1,16,0,3,3,0,0,4,2,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11404,5.4,0,0,1,0,0,0,0,0,1,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1042
11405,4.2,0,0,0,0,9,2,4,14,1,0,3,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11409,7.0,3,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,886
11410,6.5,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
11411,4.4,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,886
11412,7.4,0,0,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
11413,5.4,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
11414,6.7,0,0,0,0,1,0,5,0,0,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11415,6.4,1,0,0,0,0,0,2,3,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
11416,5.2,0,0,0,0,6,2,1,8,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,886
11418,4.3,0,0,0,0,0,0,0,0,1,0,2,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11419,7.1,0,0,0,0,9,0,0,0,0,0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
11420,6.0,0,0,0,0,0,0,0,8,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
11421,6.5,0,0,1,1,0,5,7,14,3,7,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1042
11425,6.2,1,0,0,0,0,5,5,0,8,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
11426,5.1,0,0,1,0,0,0,1,0,0,3,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11427,7.2,14,0,2,1,13,0,1,0,1,2,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
11431,4.3,0,0,0,0,1,1,0,6,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
11432,4.4,0,0,3,0,6,0,1,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,174
11434,3.7,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
11435,6.3,0,0,0,1,0,3,2,0,0,18,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
11436,6.4,9,0,1,1,6,8,6,2,0,2,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
11437,6.5,3,0,0,0,2,5,4,8,0,2,1,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11438,4.1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886
11439,3.8,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
11440,4.2,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
11441,4.5,5,0,1,0,0,3,0,3,1,2,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,717
11442,3.9,0,0,0,0,0,0,4,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
11443,6.4,2,0,1,0,0,3,3,0,1,1,3,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1042
11444,5.4,0,0,1,0,0,0,3,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
11445,5.4,0,0,0,0,0,1,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,886
11446,7.2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
11447,6.1,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,886
11448,4.3,1,1,0,0,0,0,0,5,1,1,2,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5177
11449,5.0,0,0,0,1,0,0,3,3,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,886
11450,7.2,1,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60
11451,5.0,0,0,0,0,13,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,717
11453,6.7,1,0,0,0,0,0,2,9,0,3,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
11454,3.8,1,2,0,0,0,0,3,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
11455,6.2,0,0,0,0,4,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
11457,6.5,1,0,1,1,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
11458,6.4,0,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11459,4.0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1042
11460,4.7,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
11461,3.8,0,0,0,0,0,1,0,0,6,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,886
11462,6.7,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,213
11463,7.9,0,0,3,0,0,4,3,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77
11464,5.0,0,0,4,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11465,7.0,0,0,1,0,1,0,3,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
11466,6.6,0,0,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,717
11467,5.5,2,0,1,0,0,1,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42
11468,7.3,0,0,0,0,0,4,3,0,2,2,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11469,3.7,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
11470,7.1,9,0,6,8,15,5,7,5,1,2,1,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
11472,4.5,0,0,1,0,0,0,0,0,1,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
11473,6.1,0,0,2,0,0,2,4,1,4,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11474,5.1,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
11475,7.0,0,0,1,0,1,0,3,1,4,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1042
11477,5.6,0,0,0,0,6,0,5,6,1,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
11478,7.4,0,0,6,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
11479,7.4,8,0,2,1,15,1,3,3,6,2,2,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
11480,6.6,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1042
11481,7.6,0,0,0,2,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150
11482,6.6,1,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
11483,4.8,0,0,0,0,2,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
11487,7.0,0,0,0,0,0,1,0,5,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
11488,7.4,0,0,0,0,0,0,0,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67
11489,8.3,2,0,4,1,0,1,1,11,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
11491,5.2,0,0,0,0,0,0,0,0,6,3,2,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
11492,4.4,0,0,0,0,0,0,7,1,14,0,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,886
11493,7.4,0,0,0,0,1,0,0,3,3,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
11494,7.2,4,0,1,1,2,0,7,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,314
11495,6.1,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150
11496,6.3,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43
11497,6.5,0,0,0,0,1,0,3,0,0,8,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11498,6.1,0,0,1,0,0,0,3,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,717
11499,6.4,0,0,0,0,0,0,0,5,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
11500,7.2,14,0,2,1,13,5,4,2,3,10,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
11502,4.1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
11503,5.2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11504,4.4,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
11505,6.3,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
11506,4.4,0,0,0,0,0,0,5,3,0,0,5,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
11508,4.8,0,0,1,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
11509,6.4,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
11510,4.8,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
11511,3.9,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
11512,4.3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
11513,7.4,4,0,2,0,4,0,7,4,4,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11515,6.6,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
11516,4.0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
11517,7.4,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
11518,7.1,4,0,0,1,0,0,1,6,1,5,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11520,6.2,0,0,0,1,0,0,2,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11521,6.7,0,0,4,0,9,0,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
11522,4.9,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,886
11523,5.6,0,0,0,0,0,5,1,1,0,0,5,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5177
11524,5.5,0,0,0,0,1,0,0,0,0,2,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
11525,5.5,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
11526,6.7,0,0,2,0,0,0,7,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5177
11527,6.2,0,0,0,0,0,0,1,0,2,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41
11528,6.8,0,0,0,0,0,0,3,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
11529,5.5,0,0,0,0,0,0,1,1,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1042
11530,7.8,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
